,hhid,Name
9992,1721427,Jigawa
9993,1721428,Jigawa
9994,1721429,Jigawa
9995,1721430,Jigawa
9996,1721551,Jigawa
9997,1721552,Jigawa
9998,1721553,Jigawa
9999,1721554,Jigawa
10000,1721555,Jigawa
10001,1721556,Jigawa
10002,1721557,Jigawa
10003,1721558,Jigawa
10004,1721559,Jigawa
10005,1721560,Jigawa
10006,1722121,Jigawa
10007,1722122,Jigawa
10008,1722123,Jigawa
10009,1722124,Jigawa
10010,1722125,Jigawa
10011,1722126,Jigawa
10012,1722128,Jigawa
10013,1722129,Jigawa
10014,1722130,Jigawa
10015,1722241,Jigawa
10016,1722242,Jigawa
10017,1722243,Jigawa
10018,1722244,Jigawa
10019,1722245,Jigawa
10020,1722246,Jigawa
10021,1722247,Jigawa
10022,1722248,Jigawa
10023,1722249,Jigawa
10024,1722250,Jigawa
10025,1722651,Jigawa
10026,1723251,Jigawa
10027,1723252,Jigawa
10028,1723253,Jigawa
10029,1723254,Jigawa
10030,1723255,Jigawa
10031,1723256,Jigawa
10032,1723257,Jigawa
10033,1723258,Jigawa
10034,1723259,Jigawa
10035,1723260,Jigawa
10036,1723261,Jigawa
10037,1723262,Jigawa
10038,1723263,Jigawa
10039,1723264,Jigawa
10040,1723265,Jigawa
10041,1723266,Jigawa
10042,1723267,Jigawa
10043,1723268,Jigawa
10044,1723269,Jigawa
10045,1723270,Jigawa
10046,1723271,Jigawa
10047,1723272,Jigawa
10048,1723273,Jigawa
10049,1723274,Jigawa
10050,1723275,Jigawa
10051,1723276,Jigawa
10052,1723277,Jigawa
10053,1723278,Jigawa
10054,1723279,Jigawa
10055,1723280,Jigawa
10056,1724431,Jigawa
10057,1724432,Jigawa
10058,1724433,Jigawa
10059,1724434,Jigawa
10060,1724435,Jigawa
10061,1724436,Jigawa
10062,1724437,Jigawa
10063,1724438,Jigawa
10064,1724439,Jigawa
10065,1724440,Jigawa
10066,1725131,Jigawa
10067,1725132,Jigawa
10068,1725133,Jigawa
10069,1725134,Jigawa
10070,1725135,Jigawa
10071,1725136,Jigawa
10072,1725137,Jigawa
10073,1725138,Jigawa
10074,1725139,Jigawa
10075,1725140,Jigawa
10076,1725141,Jigawa
10077,1725142,Jigawa
10078,1725143,Jigawa
10079,1725144,Jigawa
10080,1725145,Jigawa
10081,1725146,Jigawa
10082,1725147,Jigawa
10083,1725148,Jigawa
10084,1725149,Jigawa
10085,1725150,Jigawa
10086,1725281,Jigawa
10087,1725282,Jigawa
10088,1725283,Jigawa
10089,1725284,Jigawa
10090,1725285,Jigawa
10091,1725286,Jigawa
10092,1725287,Jigawa
10093,1725288,Jigawa
10094,1725289,Jigawa
10095,1725290,Jigawa
10096,1726291,Jigawa
10097,1726292,Jigawa
10098,1726293,Jigawa
10099,1726294,Jigawa
10100,1726295,Jigawa
10101,1726296,Jigawa
10102,1726297,Jigawa
10103,1726298,Jigawa
10104,1726299,Jigawa
10105,1726300,Jigawa
10106,1726441,Jigawa
10107,1726442,Jigawa
10108,1726443,Jigawa
10109,1726444,Jigawa
10110,1726445,Jigawa
10111,1726446,Jigawa
10112,1726447,Jigawa
10113,1726448,Jigawa
10114,1726449,Jigawa
10115,1726450,Jigawa
10116,1727561,Jigawa
10117,1727562,Jigawa
10118,1727563,Jigawa
10119,1727564,Jigawa
10120,1727565,Jigawa
10121,1727566,Jigawa
10122,1727567,Jigawa
10123,1727568,Jigawa
10124,1727569,Jigawa
10125,1727570,Jigawa
10126,1801151,Kaduna
10127,1801152,Kaduna
10128,1801153,Kaduna
10129,1801154,Kaduna
10130,1801155,Kaduna
10131,1801156,Kaduna
10132,1801157,Kaduna
10133,1801158,Kaduna
10134,1801159,Kaduna
10135,1801160,Kaduna
10136,1802001,Kaduna
10137,1802003,Kaduna
10138,1802004,Kaduna
10139,1802005,Kaduna
10140,1802006,Kaduna
10141,1802007,Kaduna
10142,1802008,Kaduna
10143,1802009,Kaduna
10144,1802010,Kaduna
10145,1802161,Kaduna
10146,1802162,Kaduna
10147,1802163,Kaduna
10148,1802164,Kaduna
10149,1802167,Kaduna
10150,1802168,Kaduna
10151,1802169,Kaduna
10152,1802170,Kaduna
10153,1802603,Kaduna
10154,1802667,Kaduna
10155,1802668,Kaduna
10156,1803451,Kaduna
10157,1803452,Kaduna
10158,1803453,Kaduna
10159,1803454,Kaduna
10160,1803455,Kaduna
10161,1803456,Kaduna
10162,1803457,Kaduna
10163,1803458,Kaduna
10164,1803459,Kaduna
10165,1803460,Kaduna
10166,1804012,Kaduna
10167,1804013,Kaduna
10168,1804014,Kaduna
10169,1804015,Kaduna
10170,1804016,Kaduna
10171,1804017,Kaduna
10172,1804018,Kaduna
10173,1804019,Kaduna
10174,1804020,Kaduna
10175,1804021,Kaduna
10176,1804022,Kaduna
10177,1804023,Kaduna
10178,1804024,Kaduna
10179,1804025,Kaduna
10180,1804026,Kaduna
10181,1804027,Kaduna
10182,1804028,Kaduna
10183,1804029,Kaduna
10184,1804030,Kaduna
10185,1804031,Kaduna
10186,1804032,Kaduna
10187,1804033,Kaduna
10188,1804034,Kaduna
10189,1804035,Kaduna
10190,1804036,Kaduna
10191,1804037,Kaduna
10192,1804038,Kaduna
10193,1804039,Kaduna
10194,1804040,Kaduna
10195,1804461,Kaduna
10196,1804462,Kaduna
10197,1804463,Kaduna
10198,1804464,Kaduna
10199,1804465,Kaduna
10200,1804466,Kaduna
10201,1804467,Kaduna
10202,1804468,Kaduna
10203,1804469,Kaduna
10204,1804470,Kaduna
10205,1804608,Kaduna
10206,1805041,Kaduna
10207,1805042,Kaduna
10208,1805043,Kaduna
10209,1805044,Kaduna
10210,1805045,Kaduna
10211,1805046,Kaduna
10212,1805047,Kaduna
10213,1805048,Kaduna
10214,1805049,Kaduna
10215,1805050,Kaduna
10216,1805171,Kaduna
10217,1805172,Kaduna
10218,1805173,Kaduna
10219,1805174,Kaduna
10220,1805175,Kaduna
10221,1805176,Kaduna
10222,1805177,Kaduna
10223,1805178,Kaduna
10224,1805179,Kaduna
10225,1805180,Kaduna
10226,1806051,Kaduna
10227,1806052,Kaduna
10228,1806053,Kaduna
10229,1806054,Kaduna
10230,1806055,Kaduna
10231,1806056,Kaduna
10232,1806057,Kaduna
10233,1806058,Kaduna
10234,1806059,Kaduna
10235,1806060,Kaduna
10236,1806181,Kaduna
10237,1806182,Kaduna
10238,1806183,Kaduna
10239,1806184,Kaduna
10240,1806185,Kaduna
10241,1806186,Kaduna
10242,1806187,Kaduna
10243,1806188,Kaduna
10244,1806189,Kaduna
10245,1806190,Kaduna
10246,1806191,Kaduna
10247,1806192,Kaduna
10248,1806193,Kaduna
10249,1806194,Kaduna
10250,1806195,Kaduna
10251,1806196,Kaduna
10252,1806197,Kaduna
10253,1806198,Kaduna
10254,1806199,Kaduna
10255,1806200,Kaduna
10256,1806301,Kaduna
10257,1806302,Kaduna
10258,1806303,Kaduna
10259,1806304,Kaduna
10260,1806305,Kaduna
10261,1806306,Kaduna
10262,1806307,Kaduna
10263,1806308,Kaduna
10264,1806309,Kaduna
10265,1806310,Kaduna
10266,1807201,Kaduna
10267,1807202,Kaduna
10268,1807203,Kaduna
10269,1807204,Kaduna
10270,1807205,Kaduna
10271,1807206,Kaduna
10272,1807207,Kaduna
10273,1807208,Kaduna
10274,1807209,Kaduna
10275,1807210,Kaduna
10276,1807311,Kaduna
10277,1807312,Kaduna
10278,1807313,Kaduna
10279,1807314,Kaduna
10280,1807315,Kaduna
10281,1807316,Kaduna
10282,1807317,Kaduna
10283,1807318,Kaduna
10284,1807319,Kaduna
10285,1807320,Kaduna
10286,1807541,Kaduna
10287,1807542,Kaduna
10288,1807543,Kaduna
10289,1807544,Kaduna
10290,1807545,Kaduna
10291,1807546,Kaduna
10292,1807547,Kaduna
10293,1807548,Kaduna
10294,1807549,Kaduna
10295,1807550,Kaduna
10296,1807551,Kaduna
10297,1807552,Kaduna
10298,1807553,Kaduna
10299,1807554,Kaduna
10300,1807555,Kaduna
10301,1807556,Kaduna
10302,1807557,Kaduna
10303,1807558,Kaduna
10304,1807559,Kaduna
10305,1807560,Kaduna
10306,1808061,Kaduna
10307,1808062,Kaduna
10308,1808063,Kaduna
10309,1808064,Kaduna
10310,1808065,Kaduna
10311,1808066,Kaduna
10312,1808067,Kaduna
10313,1808068,Kaduna
10314,1808069,Kaduna
10315,1808211,Kaduna
10316,1808212,Kaduna
10317,1808213,Kaduna
10318,1808214,Kaduna
10319,1808215,Kaduna
10320,1808216,Kaduna
10321,1808217,Kaduna
10322,1808218,Kaduna
10323,1808219,Kaduna
10324,1808220,Kaduna
10325,1808321,Kaduna
10326,1808322,Kaduna
10327,1808323,Kaduna
10328,1808324,Kaduna
10329,1808325,Kaduna
10330,1808326,Kaduna
10331,1808327,Kaduna
10332,1808328,Kaduna
10333,1808329,Kaduna
10334,1808330,Kaduna
10335,1808628,Kaduna
10336,1809071,Kaduna
10337,1809073,Kaduna
10338,1809074,Kaduna
10339,1809075,Kaduna
10340,1809077,Kaduna
10341,1809078,Kaduna
10342,1809079,Kaduna
10343,1809080,Kaduna
10344,1809081,Kaduna
10345,1809082,Kaduna
10346,1809083,Kaduna
10347,1809084,Kaduna
10348,1809085,Kaduna
10349,1809086,Kaduna
10350,1809087,Kaduna
10351,1809088,Kaduna
10352,1809089,Kaduna
10353,1809090,Kaduna
10354,1809629,Kaduna
10355,1809632,Kaduna
10356,1810221,Kaduna
10357,1810222,Kaduna
10358,1810223,Kaduna
10359,1810224,Kaduna
10360,1810225,Kaduna
10361,1810226,Kaduna
10362,1810227,Kaduna
10363,1810228,Kaduna
10364,1810229,Kaduna
10365,1810230,Kaduna
10366,1810231,Kaduna
10367,1810232,Kaduna
10368,1810233,Kaduna
10369,1810234,Kaduna
10370,1810235,Kaduna
10371,1810236,Kaduna
10372,1810237,Kaduna
10373,1810238,Kaduna
10374,1810239,Kaduna
10375,1810240,Kaduna
10376,1810471,Kaduna
10377,1810472,Kaduna
10378,1810473,Kaduna
10379,1810474,Kaduna
10380,1810475,Kaduna
10381,1810476,Kaduna
10382,1810477,Kaduna
10383,1810478,Kaduna
10384,1810479,Kaduna
10385,1810480,Kaduna
10386,1810482,Kaduna
10387,1810483,Kaduna
10388,1810484,Kaduna
10389,1810485,Kaduna
10390,1810486,Kaduna
10391,1810487,Kaduna
10392,1810488,Kaduna
10393,1810489,Kaduna
10394,1810490,Kaduna
10395,1810796,Kaduna
10396,1811091,Kaduna
10397,1811092,Kaduna
10398,1811093,Kaduna
10399,1811094,Kaduna
10400,1811095,Kaduna
10401,1811096,Kaduna
10402,1811097,Kaduna
10403,1811098,Kaduna
10404,1811099,Kaduna
10405,1811100,Kaduna
10406,1811331,Kaduna
10407,1811332,Kaduna
10408,1811333,Kaduna
10409,1811334,Kaduna
10410,1811335,Kaduna
10411,1811336,Kaduna
10412,1811337,Kaduna
10413,1811338,Kaduna
10414,1811339,Kaduna
10415,1811340,Kaduna
10416,1811561,Kaduna
10417,1811562,Kaduna
10418,1811563,Kaduna
10419,1811564,Kaduna
10420,1811565,Kaduna
10421,1811566,Kaduna
10422,1811567,Kaduna
10423,1811568,Kaduna
10424,1811569,Kaduna
10425,1811570,Kaduna
10426,1813341,Kaduna
10427,1813342,Kaduna
10428,1813343,Kaduna
10429,1813344,Kaduna
10430,1813345,Kaduna
10431,1813346,Kaduna
10432,1813347,Kaduna
10433,1813348,Kaduna
10434,1813349,Kaduna
10435,1813350,Kaduna
10436,1813491,Kaduna
10437,1813492,Kaduna
10438,1813493,Kaduna
10439,1813494,Kaduna
10440,1813495,Kaduna
10441,1813496,Kaduna
10442,1813497,Kaduna
10443,1813498,Kaduna
10444,1813499,Kaduna
10445,1813500,Kaduna
10446,1814101,Kaduna
10447,1814102,Kaduna
10448,1814103,Kaduna
10449,1814104,Kaduna
10450,1814105,Kaduna
10451,1814106,Kaduna
10452,1814107,Kaduna
10453,1814108,Kaduna
10454,1814109,Kaduna
10455,1814110,Kaduna
10456,1814111,Kaduna
10457,1814112,Kaduna
10458,1814113,Kaduna
10459,1814114,Kaduna
10460,1814115,Kaduna
10461,1814116,Kaduna
10462,1814117,Kaduna
10463,1814118,Kaduna
10464,1814119,Kaduna
10465,1814120,Kaduna
10466,1814241,Kaduna
10467,1814243,Kaduna
10468,1814244,Kaduna
10469,1814245,Kaduna
10470,1814246,Kaduna
10471,1814247,Kaduna
10472,1814248,Kaduna
10473,1814249,Kaduna
10474,1814250,Kaduna
10475,1814351,Kaduna
10476,1814352,Kaduna
10477,1814353,Kaduna
10478,1814354,Kaduna
10479,1814355,Kaduna
10480,1814356,Kaduna
10481,1814357,Kaduna
10482,1814358,Kaduna
10483,1814359,Kaduna
10484,1814360,Kaduna
10485,1814700,Kaduna
10486,1815121,Kaduna
10487,1815122,Kaduna
10488,1815123,Kaduna
10489,1815124,Kaduna
10490,1815125,Kaduna
10491,1815126,Kaduna
10492,1815127,Kaduna
10493,1815128,Kaduna
10494,1815129,Kaduna
10495,1815130,Kaduna
10496,1815361,Kaduna
10497,1815362,Kaduna
10498,1815363,Kaduna
10499,1815364,Kaduna
10500,1815365,Kaduna
10501,1815366,Kaduna
10502,1815367,Kaduna
10503,1815368,Kaduna
10504,1815369,Kaduna
10505,1815370,Kaduna
10506,1816131,Kaduna
10507,1816132,Kaduna
10508,1816133,Kaduna
10509,1816134,Kaduna
10510,1816135,Kaduna
10511,1816136,Kaduna
10512,1816137,Kaduna
10513,1816138,Kaduna
10514,1816139,Kaduna
10515,1816140,Kaduna
10516,1816251,Kaduna
10517,1816252,Kaduna
10518,1816253,Kaduna
10519,1816254,Kaduna
10520,1816255,Kaduna
10521,1816256,Kaduna
10522,1816257,Kaduna
10523,1816258,Kaduna
10524,1816259,Kaduna
10525,1816260,Kaduna
10526,1816371,Kaduna
10527,1816372,Kaduna
10528,1816373,Kaduna
10529,1816374,Kaduna
10530,1816375,Kaduna
10531,1816376,Kaduna
10532,1816377,Kaduna
10533,1816378,Kaduna
10534,1816379,Kaduna
10535,1816380,Kaduna
10536,1816571,Kaduna
10537,1816572,Kaduna
10538,1816573,Kaduna
10539,1816574,Kaduna
10540,1816575,Kaduna
10541,1816576,Kaduna
10542,1816577,Kaduna
10543,1816578,Kaduna
10544,1816579,Kaduna
10545,1816580,Kaduna
10546,1817141,Kaduna
10547,1817142,Kaduna
10548,1817143,Kaduna
10549,1817144,Kaduna
10550,1817145,Kaduna
10551,1817146,Kaduna
10552,1817147,Kaduna
10553,1817148,Kaduna
10554,1817149,Kaduna
10555,1817150,Kaduna
10556,1817381,Kaduna
10557,1817382,Kaduna
10558,1817383,Kaduna
10559,1817384,Kaduna
10560,1817385,Kaduna
10561,1817386,Kaduna
10562,1817387,Kaduna
10563,1817388,Kaduna
10564,1817389,Kaduna
10565,1817390,Kaduna
10566,1817391,Kaduna
10567,1817392,Kaduna
10568,1817393,Kaduna
10569,1817394,Kaduna
10570,1817395,Kaduna
10571,1817396,Kaduna
10572,1817397,Kaduna
10573,1817398,Kaduna
10574,1817399,Kaduna
10575,1817400,Kaduna
10576,1817501,Kaduna
10577,1817502,Kaduna
10578,1817503,Kaduna
10579,1817504,Kaduna
10580,1817505,Kaduna
10581,1817506,Kaduna
10582,1817507,Kaduna
10583,1817508,Kaduna
10584,1817509,Kaduna
10585,1817510,Kaduna
10586,1818401,Kaduna
10587,1818402,Kaduna
10588,1818403,Kaduna
10589,1818404,Kaduna
10590,1818405,Kaduna
10591,1818406,Kaduna
10592,1818407,Kaduna
10593,1818408,Kaduna
10594,1818409,Kaduna
10595,1818410,Kaduna
10596,1819261,Kaduna
10597,1819262,Kaduna
10598,1819263,Kaduna
10599,1819264,Kaduna
10600,1819265,Kaduna
10601,1819266,Kaduna
10602,1819267,Kaduna
10603,1819268,Kaduna
10604,1819269,Kaduna
10605,1819270,Kaduna
10606,1820581,Kaduna
10607,1820582,Kaduna
10608,1820583,Kaduna
10609,1820584,Kaduna
10610,1820585,Kaduna
10611,1820586,Kaduna
10612,1820587,Kaduna
10613,1820588,Kaduna
10614,1820589,Kaduna
10615,1820590,Kaduna
10616,1821271,Kaduna
10617,1821272,Kaduna
10618,1821273,Kaduna
10619,1821274,Kaduna
10620,1821275,Kaduna
10621,1821276,Kaduna
10622,1821277,Kaduna
10623,1821278,Kaduna
10624,1821279,Kaduna
10625,1821280,Kaduna
10626,1821281,Kaduna
10627,1821282,Kaduna
10628,1821283,Kaduna
10629,1821284,Kaduna
10630,1821285,Kaduna
10631,1821286,Kaduna
10632,1821287,Kaduna
10633,1821288,Kaduna
10634,1821289,Kaduna
10635,1821290,Kaduna
10636,1821411,Kaduna
10637,1821412,Kaduna
10638,1821413,Kaduna
10639,1821414,Kaduna
10640,1821415,Kaduna
10641,1821416,Kaduna
10642,1821417,Kaduna
10643,1821418,Kaduna
10644,1821419,Kaduna
10645,1821420,Kaduna
10646,1821511,Kaduna
10647,1821512,Kaduna
10648,1821513,Kaduna
10649,1821514,Kaduna
10650,1821515,Kaduna
10651,1821516,Kaduna
10652,1821517,Kaduna
10653,1821518,Kaduna
10654,1821519,Kaduna
10655,1821520,Kaduna
10656,1822421,Kaduna
10657,1822423,Kaduna
10658,1822424,Kaduna
10659,1822426,Kaduna
10660,1822427,Kaduna
10661,1822428,Kaduna
10662,1822429,Kaduna
10663,1822430,Kaduna
10664,1822431,Kaduna
10665,1822432,Kaduna
10666,1822433,Kaduna
10667,1822434,Kaduna
10668,1822435,Kaduna
10669,1822436,Kaduna
10670,1822437,Kaduna
10671,1822438,Kaduna
10672,1822439,Kaduna
10673,1822440,Kaduna
10674,1822591,Kaduna
10675,1822592,Kaduna
10676,1822593,Kaduna
10677,1822594,Kaduna
10678,1822595,Kaduna
10679,1822596,Kaduna
10680,1822597,Kaduna
10681,1822598,Kaduna
10682,1822599,Kaduna
10683,1822600,Kaduna
10684,1822768,Kaduna
10685,1822769,Kaduna
10686,1823291,Kaduna
10687,1823292,Kaduna
10688,1823293,Kaduna
10689,1823294,Kaduna
10690,1823295,Kaduna
10691,1823296,Kaduna
10692,1823297,Kaduna
10693,1823298,Kaduna
10694,1823299,Kaduna
10695,1823300,Kaduna
10696,1823441,Kaduna
10697,1823442,Kaduna
10698,1823443,Kaduna
10699,1823444,Kaduna
10700,1823445,Kaduna
10701,1823446,Kaduna
10702,1823447,Kaduna
10703,1823448,Kaduna
10704,1823449,Kaduna
10705,1823450,Kaduna
10706,1823521,Kaduna
10707,1823522,Kaduna
10708,1823523,Kaduna
10709,1823524,Kaduna
10710,1823525,Kaduna
10711,1823526,Kaduna
10712,1823527,Kaduna
10713,1823528,Kaduna
10714,1823529,Kaduna
10715,1823530,Kaduna
10716,1823531,Kaduna
10717,1823532,Kaduna
10718,1823533,Kaduna
10719,1823534,Kaduna
10720,1823535,Kaduna
10721,1823536,Kaduna
10722,1823537,Kaduna
10723,1823538,Kaduna
10724,1823539,Kaduna
10725,1823540,Kaduna
10726,1901301,Kano
10727,1901302,Kano
10728,1901303,Kano
10729,1901304,Kano
10730,1901305,Kano
10731,1901306,Kano
10732,1901307,Kano
10733,1901308,Kano
10734,1901309,Kano
10735,1901310,Kano
10736,1902001,Kano
10737,1902002,Kano
10738,1902003,Kano
10739,1902004,Kano
10740,1902005,Kano
10741,1902006,Kano
10742,1902007,Kano
10743,1902008,Kano
10744,1902009,Kano
10745,1902010,Kano
10746,1902311,Kano
10747,1902312,Kano
10748,1902313,Kano
10749,1902314,Kano
10750,1902315,Kano
10751,1902316,Kano
10752,1902317,Kano
10753,1902318,Kano
10754,1902319,Kano
10755,1902320,Kano
10756,1904011,Kano
10757,1904012,Kano
10758,1904013,Kano
10759,1904014,Kano
10760,1904015,Kano
10761,1904016,Kano
10762,1904017,Kano
10763,1904018,Kano
10764,1904019,Kano
10765,1904020,Kano
10766,1904151,Kano
10767,1904152,Kano
10768,1904153,Kano
10769,1904154,Kano
10770,1904155,Kano
10771,1904156,Kano
10772,1904157,Kano
10773,1904158,Kano
10774,1904159,Kano
10775,1904160,Kano
10776,1904161,Kano
10777,1904162,Kano
10778,1904163,Kano
10779,1904164,Kano
10780,1904165,Kano
10781,1904166,Kano
10782,1904167,Kano
10783,1904168,Kano
10784,1904169,Kano
10785,1904170,Kano
10786,1905171,Kano
10787,1905172,Kano
10788,1905173,Kano
10789,1905174,Kano
10790,1905175,Kano
10791,1905176,Kano
10792,1905177,Kano
10793,1905178,Kano
10794,1905179,Kano
10795,1905180,Kano
10796,1906571,Kano
10797,1906572,Kano
10798,1906573,Kano
10799,1906574,Kano
10800,1906575,Kano
10801,1906576,Kano
10802,1906577,Kano
10803,1906578,Kano
10804,1906579,Kano
10805,1906580,Kano
10806,1907021,Kano
10807,1907022,Kano
10808,1907023,Kano
10809,1907024,Kano
10810,1907025,Kano
10811,1907026,Kano
10812,1907027,Kano
10813,1907028,Kano
10814,1907029,Kano
10815,1907030,Kano
10816,1907181,Kano
10817,1907182,Kano
10818,1907183,Kano
10819,1907184,Kano
10820,1907185,Kano
10821,1907186,Kano
10822,1907187,Kano
10823,1907188,Kano
10824,1907189,Kano
10825,1907190,Kano
10826,1907451,Kano
10827,1907452,Kano
10828,1907453,Kano
10829,1907454,Kano
10830,1907455,Kano
10831,1907456,Kano
10832,1907457,Kano
10833,1907458,Kano
10834,1907459,Kano
10835,1907460,Kano
10836,1908031,Kano
10837,1908032,Kano
10838,1908033,Kano
10839,1908034,Kano
10840,1908035,Kano
10841,1908036,Kano
10842,1908037,Kano
10843,1908038,Kano
10844,1908039,Kano
10845,1908040,Kano
10846,1908321,Kano
10847,1908322,Kano
10848,1908323,Kano
10849,1908324,Kano
10850,1908325,Kano
10851,1908326,Kano
10852,1908327,Kano
10853,1908328,Kano
10854,1908329,Kano
10855,1908330,Kano
10856,1909191,Kano
10857,1909192,Kano
10858,1909193,Kano
10859,1909194,Kano
10860,1909195,Kano
10861,1909196,Kano
10862,1909197,Kano
10863,1909198,Kano
10864,1909199,Kano
10865,1909200,Kano
10866,1909581,Kano
10867,1909582,Kano
10868,1909583,Kano
10869,1909584,Kano
10870,1909585,Kano
10871,1909586,Kano
10872,1909587,Kano
10873,1909588,Kano
10874,1909589,Kano
10875,1909590,Kano
10876,1910461,Kano
10877,1910462,Kano
10878,1910463,Kano
10879,1910464,Kano
10880,1910465,Kano
10881,1910466,Kano
10882,1910467,Kano
10883,1910468,Kano
10884,1910469,Kano
10885,1910470,Kano
10886,1911331,Kano
10887,1911332,Kano
10888,1911333,Kano
10889,1911334,Kano
10890,1911335,Kano
10891,1911336,Kano
10892,1911337,Kano
10893,1911338,Kano
10894,1911339,Kano
10895,1911340,Kano
10896,1912041,Kano
10897,1912042,Kano
10898,1912043,Kano
10899,1912044,Kano
10900,1912045,Kano
10901,1912046,Kano
10902,1912047,Kano
10903,1912048,Kano
10904,1912049,Kano
10905,1912050,Kano
10906,1912201,Kano
10907,1912202,Kano
10908,1912203,Kano
10909,1912204,Kano
10910,1912205,Kano
10911,1912206,Kano
10912,1912207,Kano
10913,1912208,Kano
10914,1912209,Kano
10915,1912210,Kano
10916,1913341,Kano
10917,1913342,Kano
10918,1913343,Kano
10919,1913344,Kano
10920,1913345,Kano
10921,1913346,Kano
10922,1913347,Kano
10923,1913348,Kano
10924,1913349,Kano
10925,1913350,Kano
10926,1914211,Kano
10927,1914212,Kano
10928,1914213,Kano
10929,1914214,Kano
10930,1914215,Kano
10931,1914216,Kano
10932,1914217,Kano
10933,1914218,Kano
10934,1914219,Kano
10935,1914220,Kano
10936,1915221,Kano
10937,1915222,Kano
10938,1915223,Kano
10939,1915224,Kano
10940,1915225,Kano
10941,1915226,Kano
10942,1915227,Kano
10943,1915228,Kano
10944,1915229,Kano
10945,1915230,Kano
10946,1916351,Kano
10947,1916352,Kano
10948,1916353,Kano
10949,1916354,Kano
10950,1916355,Kano
10951,1916356,Kano
10952,1916357,Kano
10953,1916358,Kano
10954,1916359,Kano
10955,1916360,Kano
10956,1917231,Kano
10957,1917232,Kano
10958,1917233,Kano
10959,1917234,Kano
10960,1917235,Kano
10961,1917236,Kano
10962,1917237,Kano
10963,1917238,Kano
10964,1917239,Kano
10965,1917240,Kano
10966,1917361,Kano
10967,1917362,Kano
10968,1917363,Kano
10969,1917364,Kano
10970,1917365,Kano
10971,1917366,Kano
10972,1917367,Kano
10973,1917368,Kano
10974,1917369,Kano
10975,1917370,Kano
10976,1918051,Kano
10977,1918053,Kano
10978,1918054,Kano
10979,1918055,Kano
10980,1918056,Kano
10981,1918057,Kano
10982,1918058,Kano
10983,1918059,Kano
10984,1918060,Kano
10985,1918471,Kano
10986,1918472,Kano
10987,1918473,Kano
10988,1918474,Kano
10989,1918475,Kano
10990,1918476,Kano
10991,1918477,Kano
10992,1918478,Kano
10993,1918479,Kano
10994,1918480,Kano
10995,1918624,Kano
10996,1920241,Kano
10997,1920242,Kano
10998,1920243,Kano
10999,1920244,Kano
11000,1920245,Kano
11001,1920246,Kano
11002,1920247,Kano
11003,1920248,Kano
11004,1920249,Kano
11005,1920250,Kano
11006,1921481,Kano
11007,1921482,Kano
11008,1921483,Kano
11009,1921484,Kano
11010,1921485,Kano
11011,1921486,Kano
11012,1921487,Kano
11013,1921488,Kano
11014,1921489,Kano
11015,1921490,Kano
11016,1921491,Kano
11017,1921492,Kano
11018,1921493,Kano
11019,1921494,Kano
11020,1921495,Kano
11021,1921496,Kano
11022,1921497,Kano
11023,1921498,Kano
11024,1921499,Kano
11025,1921500,Kano
11026,1922501,Kano
11027,1922502,Kano
11028,1922503,Kano
11029,1922504,Kano
11030,1922505,Kano
11031,1922506,Kano
11032,1922507,Kano
11033,1922508,Kano
11034,1922509,Kano
11035,1922510,Kano
11036,1923061,Kano
11037,1923062,Kano
11038,1923063,Kano
11039,1923064,Kano
11040,1923065,Kano
11041,1923066,Kano
11042,1923067,Kano
11043,1923068,Kano
11044,1923069,Kano
11045,1923070,Kano
11046,1923071,Kano
11047,1923072,Kano
11048,1923073,Kano
11049,1923074,Kano
11050,1923075,Kano
11051,1923076,Kano
11052,1923077,Kano
11053,1923078,Kano
11054,1923079,Kano
11055,1923080,Kano
11056,1924251,Kano
11057,1924252,Kano
11058,1924253,Kano
11059,1924254,Kano
11060,1924255,Kano
11061,1924256,Kano
11062,1924257,Kano
11063,1924258,Kano
11064,1924259,Kano
11065,1924260,Kano
11066,1925081,Kano
11067,1925082,Kano
11068,1925083,Kano
11069,1925084,Kano
11070,1925085,Kano
11071,1925086,Kano
11072,1925087,Kano
11073,1925088,Kano
11074,1925089,Kano
11075,1925090,Kano
11076,1925371,Kano
11077,1925372,Kano
11078,1925373,Kano
11079,1925374,Kano
11080,1925375,Kano
11081,1925376,Kano
11082,1925377,Kano
11083,1925378,Kano
11084,1925379,Kano
11085,1925380,Kano
11086,1925511,Kano
11087,1925512,Kano
11088,1925513,Kano
11089,1925514,Kano
11090,1925515,Kano
11091,1925516,Kano
11092,1925517,Kano
11093,1925518,Kano
11094,1925519,Kano
11095,1925520,Kano
11096,1926091,Kano
11097,1926092,Kano
11098,1926093,Kano
11099,1926094,Kano
11100,1926095,Kano
11101,1926096,Kano
11102,1926097,Kano
11103,1926098,Kano
11104,1926099,Kano
11105,1926100,Kano
11106,1927381,Kano
11107,1927382,Kano
11108,1927383,Kano
11109,1927384,Kano
11110,1927385,Kano
11111,1927386,Kano
11112,1927387,Kano
11113,1927388,Kano
11114,1927389,Kano
11115,1927390,Kano
11116,1928521,Kano
11117,1928522,Kano
11118,1928523,Kano
11119,1928524,Kano
11120,1928525,Kano
11121,1928526,Kano
11122,1928527,Kano
11123,1928528,Kano
11124,1928529,Kano
11125,1928530,Kano
11126,1930101,Kano
11127,1930102,Kano
11128,1930103,Kano
11129,1930104,Kano
